screen_name,followers,rt,text
bigdata,44262,2,b'Training and deploying Python models on Azure: this was a well-received and very practical tutorial by\\u2026 https://t.co/T2Gs8iTLIX'
bigdata,44262,3,b'Product management in the machine learning era: @IraIracohen of @TeamAnodot (with assistance from @arun_kejariwal)\\u2026 https://t.co/lrTAB98dqe'
bigdata,44262,2,b'Scalable AI and reinforcement learning with Ray: this has been an excellent @ucbrise tutorial at #OReillyAI London\\u2026 https://t.co/JaYZkOOUUd'
bigdata,44262,0,"b'""This is the day his reign ends.""  \\U0001f4fa  Kendall Roy shocker on the season 3 finale of  #SuccessionHBO #Succession \\U0001f37f'"
bigdata,44262,3,"b'RT @Haoyuan: What is data orchestration? Why is it useful to #analytics (#Spark,#Presto,#Hive)&amp; #AI (#PyTorch,#Tensorflow) data platform? R\\u2026'"
bigdata,44262,1,"b'RISE Camp, \\u200ba bootcamp \\u200borganized by @ucbrise \\U0001f51c this Thursday and Friday in Berkeley \\U0001f64c Reinforcement Learning, Ray,\\u2026 https://t.co/mS4YLMXcdz'"
bigdata,44262,0,b'100 Hoxton in London is still serving Filipino food! https://t.co/oJM6vaEFyJ https://t.co/4YWOHhFPki'
bigdata,44262,1,"b'SMP Challenge 2019: a large-scale social multimedia dataset for real-world, time-sensitive prediction challenges\\u2026 https://t.co/tKxj2CRgsN'"
bigdata,44262,1,b'Kings Cross in London https://t.co/3LGsZziQpk'
bigdata,44262,4,b'RT @ihabilyas: Looking forward to be back in London for this talk #holoclean thanks @bigdata for the invitation https://t.co/tN1jFjIBkV'
bigdata,44262,5,b'RT @egwada: #hugFr @sijieg pmc sur @Apache_Pulsar ans Apache Bookkeper nous pr\\xe9sente comment construire nos applications de #Streaming avec\\u2026'
bigdata,44262,1,b'I recommend this interesting conversation between \\n@PreetBharara &amp; @gtconway3d \\U0001f4fb they cover many different topics\\u2026 https://t.co/IfgkRTASdk'
bigdata,44262,8,"b""RT @thodrek: Very excited about @ihabilyas' talk at O'Reilly AI London next Thursday on #HoloClean! Attend his keynote to learn how modern\\u2026"""
bigdata,44262,0,b'\\U0001f64f to the @PyTorch team for another great developer conference (power outage notwithstanding). Here are some quick t\\u2026 https://t.co/YZ3vbkiXYl'
bigdata,44262,4,b'Machine learning for operational analytics and business intelligence \\U0001f4fb a conversation with @pbailis @sisudata\\u2026 https://t.co/fShlsa7B6N'
bigdata,44262,1,"b'It\'s the economy .... excellent interactive visualization: ""The two political parties in the U.S. represent radical\\u2026 https://t.co/oBTm6cecqF'"
bigdata,44262,7,b'RT @rxin: We are investing 100m euro in our European R&amp;D center in Amsterdam over the next few years: https://t.co/KNzQEmp5Wp'
bigdata,44262,0,b'@anacondainc Congratulations \\U0001f37e\\U0001f38a'
bigdata,44262,2,"b'The second #OReillyAI in London\\U0001f1ec\\U0001f1e7 is next week \\U0001f51c we have another outstanding set of trainings, tutorials, keynotes,\\u2026 https://t.co/BdQNpxI7du'"
bigdata,44262,2,b'Learn how to unlock time-series and temporal data \\U0001f570 next week at #OReillyAI in London we have excellent speakers on\\u2026 https://t.co/yQdwvOgTUR'
bigdata,44262,2,b'Neat result for low-data tasks (from @prfsanjeevarora\\n &amp; team): Neural Tangent Kernel predictors outperform corresp\\u2026 https://t.co/u9OgXwM2uE'
bigdata,44262,37,b'RT @weehyong: Super excited to introduce everyone to my 8th book (co-authored with Deepak &amp; @parashar) - \\u201cPractical #automated #MachineLear\\u2026'
bigdata,44262,3,"b'Technology in agriculture \\U0001f966\\U0001f955 computer vision, machine learning, IoT, and more \\U0001f4fa @60Minutes on @LandOLakesInc CEO\\u2026 https://t.co/al8M3p3XQr'"
bigdata,44262,9,"b'RT @deanwampler: I promised a month ago to blog about my backpacking and astrophotography. I just published the first installment; ""A Backp\\u2026'"
bigdata,44262,4,b'Ludwig: a zero-code deep learning toolbox from @UberAILabs  \\u21e2 @w4nderlus7 and team have written posts and have give\\u2026 https://t.co/ZQVCSfpEj9'
bigdata,44262,16,"b'Overton, @Apple\'s machine learning platform (""support engineers in building, monitoring, and improving production m\\u2026 https://t.co/lTJrizL8JT'"
bigdata,44262,7,"b'An introduction to Spark NLP and its building blocks, an open source #NLproc library for data scientists (""built na\\u2026 https://t.co/T8UXZqmfMz'"
bigdata,44262,0,b'#Earthquake #SanFrancisco'
bigdata,44262,4,b'RT @davidtalby: Introduction to #SparkNLP: Foundations and Basic Components (Part-I)\\nhttps://t.co/rydV8GcY5M\\n#Spark #AI #DataScience #NLP'
bigdata,44262,3,"b""\\U0001f195Over the last six months I've been coming across more posts on Apache Pulsar - here's a recent one comparing Kafka\\u2026 https://t.co/5Ql0amwHYe"""
bigdata,44262,9,b'RT @OReillyAI: Join @umichelucci for a deep dive on developing convolutional neural networks using #Keras and #TensorFlow during a 2-day tr\\u2026'
bigdata,44262,13,b'RT @thodrek: Thanks for the shoutout @bigdata on #HoloClean! An excellent overview of how Machine Learning is changing data infrastructure\\u2026'
bigdata,44262,1,b'Thread \\u2b07\\ufe0f https://t.co/Kih1IwsG7w'
bigdata,44262,3,"b'""We wanted machine learning engineers to be able to create beautiful apps without needing a tools team"" \\U0001f64c\\u2026 https://t.co/bbFM9AYlgZ'"
bigdata,44262,2,"b'DaaS: Disinformation-as-a-service providers \\u21e2 rentable, private-sector contractors providing full-service disinform\\u2026 https://t.co/pKIN9S0GdC'"
bigdata,44262,9,"b'RT @OReillyAI: Time is running out to secure your pass to #OReillyAI in London. The Pavilion Plus pass gives you the opportunity to meet, g\\u2026'"
bigdata,44262,16,"b'With recent progress in #NLproc, we are happy to showcase applications of #AI #MachineLearning to text at\\u2026 https://t.co/tBhh1aZTeP'"
bigdata,44262,3,b'RT @frlazzeri: Oct 28-29 I will be in Rome to share a few insights on how #MachineLearning tools can enable organizations to identify oppor\\u2026'
bigdata,44262,10,"b""RT @mikiobraun: My impression from last week's #stratadata was that there are many startups on either data cataloguing or end2end ML. Remin\\u2026"""
bigdata,44262,20,"b'The first Apache Pulsar meetup in Paris\\U0001f1eb\\U0001f1f7 takes place Oct 11th @OVH, with talks by @sijieg and @clever_cloud and\\u2026 https://t.co/X2JhXYMgJK'"
bigdata,44262,13,"b'RT @matei_zaharia: #DeltaLake 0.4.0 is out with a bunch of nice features, including Python APIs, SQL syntax, and copy-free import of Apache\\u2026'"
bigdata,44262,2,b'RT @Haoyuan: Check out how @Baidu_Inc Cloud leverage @Alluxio to unify data from various storage systems. https://t.co/N3uI2qmbFD'
bigdata,44262,0,b'@fiandola @Tesla Congratulations \\U0001f38a'
bigdata,44262,9,"b""RT @OReillyAI: Can't commit to all 4 days at #OReillyAI in London? Consider the Pavilion Plus pass, only \\xa3145. Space is limited. Register t\\u2026"""
bigdata,44262,3,b'There are many sessions on applications of #DeepLearning &amp; #AI in Computer Vision at #OReillyAI London\\U0001f1ec\\U0001f1e7 in a few w\\u2026 https://t.co/JvYV7wyWZQ'
bigdata,44262,9,"b""RT @matei_zaharia: I'm also excited to speak about #MLflow at the Data Engineering Meetup in Berlin on Oct 21st. Thanks @Zalando for hostin\\u2026"""
bigdata,44262,0,"b'We now have a tossup \\U0001f3c0 \\u201cAmerican voters are divided on impeaching and removing President Trump from office, 47 - 47\\u2026 https://t.co/RWTUjGfmsi'"
bigdata,44262,3,b'RT @GeorgianPrtnrs: #OReillyAI London is approaching quickly! \\n\\n@bigdata recently posted about the amazing sessions on De-Risking AI that i\\u2026'
bigdata,44262,4,b'RT @OReillyAI: Connect with hundreds of #AI experts at #OReillyAI London 14\\u201317 Oct. Final weeks to register. https://t.co/2kcGd64pQr https:\\u2026'
bigdata,44262,3,b'Machine learning and analytics for time series data \\U0001f4fb a conversation with  @IraIracohen and @arun_kejariwal https://t.co/9ToRUNSU1s'
bigdata,44262,3,"b'We have many great sessions on De-risking AI at #OReillyAI  London\\U0001f1ec\\U0001f1e7in a few weeks, including talks by Marta Kwiatk\\u2026 https://t.co/PdbJI2DxNT'"
bigdata,44262,3,"b""RT @BenSadeghi: I'm excited to be part of the @Databricks Unified Analytics Workshop in Sydney, October 18th, covering data engineering and\\u2026"""
bigdata,44262,0,"b'A McKinsey Shopping list \\U0001f3e6 @FT on @McKinsey\\u2019s 5,000 square-foot space in the Mall of America in Minneapolis. Do you\\u2026 https://t.co/KY6Ep9QIpK'"
bigdata,44262,1,b'It would be interesting to see how Spark NLP (https://t.co/s9lE3TDXGe) performs in these tests:   https://t.co/GekkuKwTpd'
bigdata,44262,0,b'It does appear like there was a quid pro quo ...'
bigdata,44262,0,"b'\\u201cThe @Energy buy-in on the project is incredibly important for Cerebras, as it signifies that the chips are ready f\\u2026 https://t.co/wBnFNfKvwx'"
bigdata,44262,1,"b""That's a wrap \\U0001f64f to all who attended #StrataData NYC \\U0001f4f8 here's the official conference photo album (more pics to come\\u2026 https://t.co/V3ZTig4SDV"""
bigdata,44262,8,b'RT @AudreyMatty: My article based on our #stratadata presentation today :) \\nMuch thanks @strataconf @TheHesterView @ryanjhum @bigdata\\n&amp; @ac\\u2026'
bigdata,44262,1,b'A solid opportunity with a great team: https://t.co/jl4wQfJqLO'
bigdata,44262,6,"b""RT @rgrchen: We're hiring! Excited about using decentralized technology to fairly democratize our world's data? \\U0001f447\\nOps: https://t.co/SuZ2FWO\\u2026"""
bigdata,44262,1,b'RT @TheHesterView: Come hear @AudreyMatty and yours truly talk about Purposefully Designing Technology for Civic Engagement. #StrataData @s\\u2026'
bigdata,44262,0,b'Machine learning and analytics for time series data \\U0001f4fb a conversation with @IraIracohen and @arun_kejariwal https://t.co/9ToRUNBj9U'
bigdata,44262,3,b'This should be a great session on data orchestration at 3:45 pm #StrataData NYC \\U0001f449 Enabling big data and AI workload\\u2026 https://t.co/6qXcS3biHY'
bigdata,44262,4,b'Usable machine learning\\u2014Lessons from Stanford and beyond: I highly recommend the #StrataData NYC talk happening rig\\u2026 https://t.co/xkdZVtYUaC'
bigdata,44262,4,"b'Top 10 big data blunders: a full house for Turing Award winner, Mike Stonebraker #StrataData NYC\\u2026 https://t.co/Hklv5vMxUw'"
bigdata,44262,0,b'Building an AI platform: Key principles and lessons learned \\U0001f449 Moty Fania of Intel describes one of favorite data pl\\u2026 https://t.co/TOic8gIps6'
bigdata,44262,2,b'Lightning-fast time series modeling and prediction \\U0001f44f Great survey by Meir Tolendano #StrataData NYC\\u2026 https://t.co/R4JDKTbZXd'
bigdata,44262,2,b'Nobodies Thai House https://t.co/wBKnvjqSyU'
bigdata,44262,2,b'The annual @ucbrise camp will take place October 17-18 in Berkeley \\u21e2 I \\U0001f49a these bootcamps as they provide hands-on \\u200b\\u2026 https://t.co/er19Cw7TwT'
bigdata,44262,0,b'Balaboosta \\U0001f37d Israeli food in Manhattan https://t.co/bNUmZty5jq'
bigdata,44262,1,b'We No Longer Super Pumped https://t.co/IRxCJXNZZd'
bigdata,44262,0,"b'Kingston Avenue, Crown Heights in Brooklyn https://t.co/CcjgrtfWXq'"
bigdata,44262,2,b'The top 50 most-surveilled cities in the world (new study from @comparitech) #cctv #privacy #Security  \\U0001f4f9\\u2026 https://t.co/VgkLePR8V7'
bigdata,44262,4,b'\\U0001f195 Survey on Bias and Fairness in Machine Learning from @USC_ISI https://t.co/TL0KOGB2cx https://t.co/jaSdKbTGdX'
bigdata,44262,3,b'How autonomous indoor drones have been making an impact in IOT applications in industrial facilities &amp; other settin\\u2026 https://t.co/A4LzBV98Kg'
bigdata,44262,0,b'Gorgeous day in NYC \\U0001f64f see you T #StratData next week! https://t.co/dS8IencfTL'
bigdata,44262,0,b'@_syntheticminds Autopandas from @ucbrise would have been a great talk https://t.co/5F8AtYYupH'
bigdata,44262,4,b'RT @bigdatabeard: Start this weekend with our informative #podcast with @Alluxio ! https://t.co/WUzSm47qTT https://t.co/Tn90skM7NY'
bigdata,44262,2,"b'RT @TeamAnodot: Organizations are taking the necessary steps to not only better understand and implement AI, but also to retrain their work\\u2026'"
bigdata,44262,0,b'@andi_staub @pierrepinna @guzmand @jblefevre60 @YuHelenYu @mvollmer1 @Fabriziobustama @Xbond49 @chboursin @UrsBolt\\u2026 https://t.co/Y8ARMExQLT'
bigdata,44262,25,b'RT @matei_zaharia: Adventures in the TCP stack: how we debugged a rare performance regression related to recent TCP stack security fixes at\\u2026'
bigdata,44262,2,b'Using ideas from functional programming to simplify the development of Reinforcement Learning algorithms \\U0001f44d interest\\u2026 https://t.co/De1fI9hYUy'
bigdata,44262,3,"b""RT @Alluxio: We're thrilled to announce the inaugural Data Orchestration Summit! Learn about how companies like Netflix and DBS are innovat\\u2026"""
bigdata,44262,3,"b'The second #OReillyAI in London\\U0001f1ec\\U0001f1e7 is a month away, we have another great set of trainings, tutorials, sessions and\\u2026 https://t.co/NuBH15eZm0'"
bigdata,44262,0,"b'#StrataData is a week away, see you in NYC next week! https://t.co/hox4lYqU3e'"
bigdata,44262,1,b'New report from @royalsociety \\u279e Neural interface technologies have the potential to bring major benefits to society\\u2026 https://t.co/DtitEdPlqO'
bigdata,44262,2,"b""RT @ComputableLabs: We just posted our developer update for last week! We're starting some serious integration work wiring our UI into our\\u2026"""
bigdata,44262,3,"b'RT @DeterminedAI: The AI revolution is in full speed, and as our founder @evanrsparks advises, the Fortune 500 needs to invest more resourc\\u2026'"
bigdata,44262,9,"b'RT @OReillyAI: Join the future of intelligence engineering at #OReillyAI in London, 14\\u201317 Oct. Final weeks to register. https://t.co/2kcGd6\\u2026'"
bigdata,44262,6,"b""RT @OReillyAI: Congratulations to the 2019 Emerging AI Pioneers Showcase winner @Gong_io along with the People's Choice winner https://t.co\\u2026"""
bigdata,44262,1,b'Underwater Art of the Deal: Valencia street in San Francisco https://t.co/f7thuEbd4t'
bigdata,44262,1,b'Understanding deep neural networks \\U0001f4fb a conversation with Mike Mahoney of @ucbrise https://t.co/DQEyUCqkj1 https://t.co/SxRXtNn7pV'
bigdata,44262,0,"b'I wasn\\u2019t expecting to get through Super Pumped so quickly, but it was hard to put it down \\U0001f4da @MikeIsaac\\u2019s excellent\\u2026 https://t.co/BemqyFaPHO'"
bigdata,44262,3,b'Police Patrol Optimization With Geospatial Deep Reinforcement Learning \\U0001f6a8 nice @ucbrise Ray case study from @Esri\\u2026 https://t.co/tc4szgoeyk'
bigdata,44262,2,b'RT @parisba: That was an amazing conference \\U0001f49c\\U0001f9e0 #OReillyAI https://t.co/jBoo9npamG'
bigdata,44262,1,"b'That\\u2019s a wrap \\U0001f64f to all who attended #OReillyAI in San Jose this week, here is the official conference photo\\U0001f4f8 album\\u2026 https://t.co/pLc1gmlrxc'"
bigdata,44262,4,b'Unpacking AutoML: excellent Executive Briefing by @pacoid at #OReillyAI https://t.co/JPmj32e2fe'
bigdata,44262,5,b'Great overview by Michael Jordan @ucbrise - Microeconomics meets Machine Learning- #OReillyAI https://t.co/I9g4H7uaGP'
bigdata,44262,2,b'@ucbrise Michael Jordan is giving a keynote soon here at #OReillyAI in San Jose.'
bigdata,44262,2,b'Understanding deep neural networks \\U0001f4fb a conversation with Mike Mahoney of @ucbrise https://t.co/DQEyUCqkj1 https://t.co/H8QLMJy0fH'
bigdata,44262,2,"b""Microeconomics meets Machine Learning \\U0001f51c I'm looking forward to the 9:05 a.m. keynote at #OReillyAI by Michael Jorda\\u2026 https://t.co/MNeiyc1L57"""
bigdata,44262,0,b'Happening right now at room 230B #OreillyAI'
bigdata,44262,3,b'Using @ucbrise Ray (RLlib) and reinforcement learning for automatic cell shaping in mobile networks \\U0001f4f2 great talk at\\u2026 https://t.co/Qpa3odQwjM'
bigdata,44262,5,"b'If you\\u2019re interested in using deep learning in your company, make sure to attend  the 2:35 pm #OReillyAI talk by\\u2026 https://t.co/4S8a3SrO1a'"
bigdata,44262,1,b'RT @ginablaber: CEO Andrew Feldman describes the new @CerebrasSystems Wafer Scale Engine (WSE). The WSE is the largest chip ever built.\\n\\nRe\\u2026'
bigdata,44262,6,b'RT @OReillyAI: Enabling AI\\u2019s potential through wafer-scale integration: Andrew Feldman @CerebrasSystems dives into the challenges of buildi\\u2026'
bigdata,44262,4,b'Great to hear about @CerebrasSystems new Wafer Scale hardware technology from their CEO Andrew Feldman  #OReillyAI https://t.co/O4HFyHXBkl'
bigdata,44262,6,b'RT @parisba: I enjoy the overview of the #AI world at the beginning of each #OReillyAI conference. I event cited @rgrchen and @bigdata in t\\u2026'
bigdata,44262,2,b'RT @deliprao: Day 2 of our hands-on NLP using Deep Learning with @PyTorch class at #OReillyAI going strong even after lunch! \\U0001f60d https://t.co\\u2026'
bigdata,44262,0,b'See you at 5 pm today:   https://t.co/fMgxWf7n3y https://t.co/sktKG8Kfh7'
bigdata,44262,0,"b'\\U0001f44d Vit Dong Que, Vietnamese food in San Jose, California, cc @pentagoniac https://t.co/tbeZfzM4Eq https://t.co/IywsMQwNcw'"
bigdata,44262,0,"b""If you're in the SF Bay Area tomorrow (5-7 pm), #OReillyAI showcase is open to the public https://t.co/fMgxWf7n3y https://t.co/JB97v2Wudy"""
bigdata,44262,7,b'Good summary of how @Yahoo Japan uses Apache Pulsar as their pub/sub and messaging system https://t.co/Wp95sRlSBy https://t.co/3vwtJDMHRH'
bigdata,44262,0,b'Beautiful new mural at Martin de Porres House of Hospitality (soup kitchen) in San Francisco https://t.co/03F2Iszvg1'
bigdata,44262,1,"b'I\\u2019ve been waiting for this ... no surprise, given how often and how much market movement some of these tweets intro\\u2026 https://t.co/JySanWgTJ1'"
bigdata,44262,10,"b'RT @OReillyMedia: O\'Reilly\'s @mikeloukides and @bigdata share ""How New Tools In Data And AI Are Being Used In Healthcare And Medicine"" with\\u2026'"
bigdata,44262,0,b'Good profile of @HW_BEAT_THAT and of 8chan \\U0001f44f @elspethreeve @vicenews for traveling all the way to Manila \\U0001f1f5\\U0001f1ed to put\\u2026 https://t.co/z8BHBnsoSR'
bigdata,44262,4,"b'""analysis of the factual &amp; commonsense knowledge in publicly available pretrained language models &amp; found that BERT\\u2026 https://t.co/FZrEOgRbKA'"
